"","logFC","logCPM","LR","PValue","FDR"
"IKBKE",1.32637698289829,2.06419859426395,41.0818439186407,1.45986169954598e-10,6.64395404725784e-10
"IL11",4.65583270291294,-0.497746636792717,25.097210099411,5.4511668143729e-07,1.52643214645409e-06
"IL13RA2",-1.20463589230587,1.36442835418984,8.5800028476832,0.00339874839293434,0.00559450602439005
"IL17D",4.19509914178319,0.131353116953694,53.9890440802907,2.01610653250687e-13,1.31889626168559e-12
"IL18R1",-1.36740344368561,2.33268959564765,75.5480217408952,3.56627067733534e-18,4.21804743429605e-17
"IL1B",-1.81236956168686,0.528441387524715,88.5910509850018,4.85480511939243e-21,8.04153474982199e-20
"IL1RAP",-1.64050581349518,5.52720234245765,135.070019259828,3.18728340120434e-31,1.37738214326075e-29
"IL1RL1",-3.42604735721826,0.276513401992965,137.094614426636,1.14974237406963e-31,5.20678004029083e-30
"IL1RN",-1.83893478579636,5.92905611413,118.298160260624,1.49188483745806e-27,4.95367357611933e-26
"IL27",-1.16586751744611,2.28418973813691,31.0639989705963,2.49659212303352e-08,8.41321326004569e-08
"IL2RB",-1.18495461343023,2.65940781800693,44.4980543956082,2.546101069596e-11,1.27985781890768e-10
"IL33",-1.35966960957244,3.77421175956417,50.098078014227,1.46250171808231e-12,8.5440806694454e-12
"IL3RA",1.58486560067696,2.03033916371792,102.274364747441,4.83407392433017e-24,1.11793751122249e-22
"IL4I1",1.39402634706512,1.92756142350223,33.9437453096662,5.67287591239225e-09,2.09880461496812e-08
"IL6",-2.0364504851801,-0.217332884099578,43.5266712729547,4.18220274604918e-11,2.04203408507226e-10
"IL7R",-1.01249585898684,0.87166210120852,11.5997479470931,0.000659607584838583,0.00120646102409452
"ILDR1",1.22437877385898,0.511711065372887,9.09497725062215,0.00256312399450521,0.00429595969393708
"ILDR2",2.40353053365768,-0.881907233985111,24.0069777625936,9.59872047615231e-07,2.60518703286946e-06
"ILF2",1.2207997728954,7.02738824438825,143.647738171886,4.24236681904708e-33,2.07489001484272e-31
"ILF3",1.07203931248426,7.06496775798654,111.399538889948,4.83705657196699e-26,1.40052135984732e-24
"INCENP",1.33297665630065,2.72209356234349,67.8506428276191,1.76361074894277e-16,1.71700018913548e-15
"INHA",5.19052479970091,0.780237790935282,46.949937932875,7.28232957581085e-12,3.885967020605e-11
"INHBC",-1.28783556163783,5.30633693935507,39.2069037455664,3.81189990925947e-10,1.64632681940183e-09
"INPP4B",1.16145897485733,0.472906020194617,22.8595562778855,1.74280650780982e-06,4.55590643076252e-06
"INPP5J",2.42701381269483,-0.287791975222259,61.2982406637593,4.90518447335201e-15,3.96717070506799e-14
"INS-IGF2",-3.84183718698663,4.25806597801901,72.1794862870531,1.96487718477668e-17,2.11805860044765e-16
"INTS8",1.21365840167455,4.6022340586347,108.915480527421,1.69355516993191e-25,4.59131052342776e-24
"INTU",1.31810398147206,0.115947348442512,43.4607990111966,4.32538040832327e-11,2.10624057084749e-10
"IPW",1.54005962183944,3.74277481937203,31.3082910786947,2.20137509941831e-08,7.49160961783706e-08
"IQCA1",2.36077274858608,-0.124360033455937,27.0475138346494,1.98515380783482e-07,5.87350739342422e-07
"IQCC",1.58760448654916,0.541454071875522,122.086366255416,2.21004784260095e-28,7.89996607835408e-27
"IQCD",3.09706790133577,-0.182329281570351,95.6866238390259,1.34586733613839e-22,2.72886854695736e-21
"IQCE",1.17515752505575,3.27782373790455,92.5126003848919,6.68974903192936e-22,1.24322845616484e-20
"IQCH",1.97056220709504,1.03611772336269,33.2151404358607,8.25056227981967e-09,2.98683146098898e-08
"IQGAP3",3.66557028623216,3.68257002562323,174.074525264873,9.53475522982082e-40,7.26498165590084e-38
"IRAK1",1.26453338897949,6.84046169309515,93.267909507733,4.56737820079329e-22,8.71171728760006e-21
"IRF8",-1.45692088527749,4.24654243965717,104.610319567218,1.4868043148567e-24,3.60543820204028e-23
"IRX3",2.4418261861787,2.00402302761011,44.4694832625179,2.58353047591143e-11,1.29777136362837e-10
"ISX",7.63986988688343,2.52477069850834,82.4388311818092,1.08991410613362e-19,1.53638622341737e-18
"ITGA11",1.34532379835148,1.39929265234716,31.8472571661036,1.66785026712159e-08,5.78334570469921e-08
"ITGA2",2.36284823932367,3.07520095935917,75.6754303731578,3.34342097358343e-18,3.96743487168584e-17
"ITGA3",1.42145887964201,4.34106968419721,21.6771059223234,3.22618745707758e-06,8.16101971275768e-06
"ITGA6",1.62713039438335,6.08953562290164,111.786922194319,3.97851582321267e-26,1.16357522368989e-24
"ITGA7",1.21873059282466,3.72575207808639,47.5847310907212,5.26771784209196e-12,2.86156664915442e-11
"ITGA9",-1.99565262414652,1.98017140704898,121.990027476861,2.32001126628098e-28,8.27261160146546e-27
"ITGAD",-1.13192147483351,-0.0365510364356994,13.3612618409467,0.000256875413792645,0.000497696114223249
"ITGAV",1.10324581069758,6.47565218276425,36.0264464135917,1.94657556518429e-09,7.63494295778188e-09
"ITGB1BP2",2.36722053071879,-0.66383739061763,61.2229574895861,5.09637826951657e-15,4.11490620233081e-14
"ITGB3BP",1.15817933674635,2.91547819848344,69.306493773474,8.42916046665449e-17,8.48601919859229e-16
"ITGB4",1.59948928245694,4.22698663582428,33.5346452860917,7.00058447145111e-09,2.55673129484947e-08
"ITGB6",1.81975793451704,0.375424748912355,11.6717220798741,0.000634572456450793,0.00116302132574226
"ITIH5",3.07660759410858,5.36284738737171,34.1577633911718,5.08200895953285e-09,1.8903454189917e-08
"ITLN1",-2.52292837210138,-0.304662264855237,38.5422515634583,5.35810689851389e-10,2.26744558812586e-09
"ITLN2",2.50411068342948,-0.276650216789794,25.7872633309697,3.81195702605763e-07,1.09170527925295e-06
"ITPKA",2.49273299571906,2.75414957274898,86.5977490651404,1.32998440714801e-20,2.09969294027063e-19
"ITPR3",1.8071069425738,3.34673441057435,26.1440446639235,3.16872888711048e-07,9.17290303913187e-07
"IVD",-1.03899449734343,7.16936462554462,101.225501330421,8.20857046440048e-24,1.86554905201139e-22
"IYD",-1.42615473342331,4.65404839420497,44.1037028152625,3.11431259116561e-11,1.54615580872101e-10
"JAG2",1.67959380319477,3.34153113175831,84.7664760367356,3.35769433915169e-20,5.06976275321479e-19
"JDP2",-1.20818122810803,3.22328616418033,108.941198983484,1.67172288826759e-25,4.54062518826451e-24
"JMJD5",-2.38335832717773,4.3251457803359,171.922424958157,2.81386445582456e-39,2.06783328563311e-37
"JPH1",2.16625110015302,0.694958962575715,29.3171440506852,6.14496172908467e-08,1.95517826268041e-07
"JPH2",1.58531632566398,-0.451028790340916,27.735535848537,1.39084212130678e-07,4.212389412167e-07
"JRKL",1.05199881389632,2.7928659561874,97.867300334997,4.47380911774658e-23,9.45508534271786e-22
"JUNB",-1.35448096681084,6.82990034502614,95.5733660215054,1.42510850941692e-22,2.88146590654032e-21
"JUN",-1.25970410396788,6.96521425834912,78.9954614770458,6.22527835548415e-19,8.04678945910324e-18
"KAAG1",1.87201117483815,-0.0775369045202782,20.0141932372346,7.68694808083948e-06,1.84672995961356e-05
"KANK4",-1.21677686597714,1.40549225659695,11.1778294912585,0.000827805559531561,0.00149353702459352
"KAT2A",1.34209717298235,5.36156497843851,134.006111648083,5.44675491774995e-31,2.3329192587061e-29
"KAZALD1",1.3505098402515,0.443083191951143,28.4074647262981,9.8285605777341e-08,3.04424628763065e-07
"KAZ",-1.6986309867361,1.55969508734693,72.5617355173557,1.61887684610485e-17,1.76346727622724e-16
"KBTBD11",-2.36296944819301,2.78874613886338,114.123520081188,1.22438911525155e-26,3.76337180923498e-25
"KCNC2",3.36215363704457,-0.254674478863416,12.6180352842086,0.000382042672161142,0.000722512314157655
"KCND3",-2.20690027990272,0.852283866619458,54.5025462909564,1.55246539467529e-13,1.03049250429685e-12
"KCNE1L",3.46976799101812,-0.390978417487995,58.8185860359142,1.72900303852236e-14,1.30436565860803e-13
"KCNF1",2.15391251619018,0.323795925133431,18.8435818315188,1.41887722803861e-05,3.29078590681112e-05
"KCNG1",2.05127714531725,-0.707441364266962,16.3584999977907,5.24205307531591e-05,0.000112162581098653
"KCNH2",3.96217143175765,1.40917525639207,37.4198748927564,9.5246557270404e-10,3.89955998191074e-09
"KCNH3",1.33659211944689,-0.59240867218563,10.8501373835859,0.000987884276451733,0.00176323519543728
"KCNH6",5.82976052298406,-0.819789686797135,23.7276199537498,1.10978376369602e-06,2.98853042169407e-06
"KCNIP3",1.47047941531094,1.57349999396631,21.2125695387846,4.11059859243121e-06,1.02319697081545e-05
"KCNJ10",-1.05207855892748,0.773021384938772,11.9652549136171,0.000542017933653425,0.00100227278394439
"KCNJ11",1.55786148248022,1.41407405793989,36.2484432935095,1.73698701861641e-09,6.86683808533854e-09
"KCNJ14",1.23746547494797,-0.923441530562672,38.5229403512388,5.41138642387068e-10,2.28865443349038e-09
"KCNJ15",-1.09057799936368,0.638346913725809,25.6858991018817,4.01751865960512e-07,1.14671959059746e-06
"KCNJ4",1.56757436906069,1.55176630388201,17.7211084421882,2.55772598571377e-05,5.72394482843998e-05
"KCNJ5",1.91595099308393,0.561571970560232,45.3657926691656,1.63464584007792e-11,8.42162556114165e-11
"KCNK17",-1.50179505080865,-0.56581853012391,23.6309222269448,1.16697110146607e-06,3.13320486571296e-06
"KCNK9",6.9943387195506,-0.547979131733449,57.3147484269114,3.71360028489988e-14,2.66675552204839e-13
"KCNMB3",1.09809217789577,0.990570558804288,41.4051626749878,1.23730185815216e-10,5.67387361433919e-10
"KCNN2",-3.5170645473443,1.82918577129039,195.142527771825,2.39830764481985e-44,2.75557934714737e-42
"KCNN3",1.93753497396432,-0.325129978859827,74.4970673275619,6.07284151936729e-18,6.99972346145543e-17
"KCNN4",1.01405288972099,0.256772998512227,13.6137690503847,0.00022453265749555,0.000439146079784258
"KCNQ1OT1",1.41603081541778,1.21813017013537,48.2188320582474,3.81209584440336e-12,2.10881587846494e-11
"KCNQ1",1.03789530796559,2.90701108061812,14.9780700934685,0.000108767886232099,0.000221904268458582
"KCNU1",8.44607589930661,1.30056415760488,34.5158459543074,4.22795352245095e-09,1.5889948895255e-08
"KCTD17",1.44996033655365,3.14544107444439,37.0443996273148,1.15469751600821e-09,4.67595970328696e-09
"KCTD7",1.41657966521265,2.72723227757349,149.287576191104,2.48130994296153e-34,1.33538751093881e-32
"KDELR3",1.13811799196149,4.65770253678514,29.1505251938078,6.69675882381468e-08,2.1163278212697e-07
"KDM6B",-1.10461350589862,4.60266723832883,110.324348432999,8.32004036121278e-26,2.36638947562431e-24
"KEL",3.24397921281694,1.43451996538509,21.9435642880647,2.80786923296191e-06,7.16291152168979e-06
"KIAA0100",1.04431075828643,6.33591934976309,89.6563190427697,2.83342343069918e-21,4.82582011838024e-20
"KIAA0101",3.04317343433386,3.06419243313929,160.716365078085,7.89102310286979e-37,4.84060768899347e-35
"KIAA0319",2.6623473147533,-0.674463061781369,35.1928922405019,2.98611432421645e-09,1.14425561333196e-08
"KIAA0907",1.47926821905173,4.7430619199156,137.492853655013,9.4081228667903e-32,4.29657396664111e-30
"KIAA1199",3.1197252756595,2.21386194297088,50.4032584598689,1.25186193442374e-12,7.37615190258544e-12
"KIAA1239",3.71890980182154,0.352425427063543,22.7859485940077,1.8108486982236e-06,4.7260963771738e-06
"KIAA1244",3.36880308842712,1.42295486596647,58.341652067924,2.20329581957836e-14,1.63658869061242e-13
"KIAA1324",2.06264413894886,1.72935799850013,25.544963898914,4.32192641753958e-07,1.22924417969981e-06
"KIAA1462",1.89740829335395,4.49499443872828,85.968428959742,1.82831377405429e-20,2.849138698276e-19
"KIAA1522",1.44653775026929,5.97717749168269,90.741045858619,1.63760645582859e-21,2.8876526992729e-20
"KIAA1524",3.07641508120126,1.73043407968835,155.676237742681,9.96361880309258e-36,5.8162624763053e-34
"KIAA1529",1.73613405258184,1.22212617012299,54.7485984727999,1.36976852408957e-13,9.15941751651028e-13
"KIAA1549",1.7177209621195,2.43024302999958,33.2787306542676,7.98512391622308e-09,2.89725912118199e-08
"KIAA1614",1.68145079106423,0.135963895068886,53.488905388519,2.60057353492542e-13,1.6725234591344e-12
"KIAA1731",1.20791915447245,3.08191646168375,147.595185501251,5.81597373271781e-34,3.06174006285657e-32
"KIAA1841",1.96711150717699,1.87501087415714,184.390247992231,5.3322841894048e-42,4.82471738812583e-40
"KIAA1984",2.31898706661879,-0.369410474551846,41.0605032016578,1.47588901035112e-10,6.71267521296046e-10
"KIF11",2.66830948968945,3.06304357065503,160.849070929532,7.3814136029498e-37,4.54726488212359e-35
"KIF14",3.68128022572571,2.24253196145999,230.670811689544,4.25648050989621e-52,1.12038306075941e-49
"KIF15",4.65589571581353,1.65440107227207,187.674347960855,1.02326166928694e-42,1.01464104015528e-40
"KIF18A",4.6788872479475,1.47824331155345,231.736437654271,2.4926456586015e-52,6.68259837029146e-50
"KIF18B",4.30817131773367,1.95688248181207,205.108909101116,1.6033262997205e-46,2.23186104240901e-44
"KIF1A",3.17317054676045,2.4232865824734,25.3097361127986,4.88238093233425e-07,1.37728427040925e-06
"KIF20A",4.4184131159529,3.32045894562722,221.76501021682,3.72732006733763e-50,6.91800161728806e-48
"KIF20B",1.38209651034971,2.59255571028313,89.6885128210619,2.78768938036541e-21,4.75351933563606e-20
"KIF21B",1.55572585779914,2.85010891601453,45.0580476495029,1.91279569464405e-11,9.7919177055735e-11
"KIF23",4.1781201326406,2.61859021443011,207.35394619446,5.19011288739273e-47,7.5896226536146e-45
"KIF24",2.10633721582053,1.0684352076694,121.111594912444,3.61229978344908e-28,1.26622915169473e-26
"KIF26B",1.57229194948068,0.785595851751661,21.0043695646714,4.58237087099751e-06,1.13380589812735e-05
"KIF2C",4.77765400723655,3.14782637268873,222.061303437946,3.21195948178551e-50,6.19993832237451e-48
"KIF4A",4.6956546891728,3.4522008566887,243.339121908885,7.35611314159896e-55,3.04269857002652e-52
"KIF5C",1.77023943559344,0.863134981381525,29.3734095764034,5.96910750922276e-08,1.90226306584179e-07
"KIF7",1.29880355765694,1.4485239983872,34.9891130771196,3.31553931939224e-09,1.26379838669935e-08
"KIFC1",4.11707733962593,3.25951680645147,230.101869180744,5.66404423574943e-52,1.41376497243008e-49
"KIFC2",1.86253436518826,4.1993807570734,123.959598646898,8.59764732378373e-29,3.15109215965613e-27
"KIRREL2",9.39874859457199,1.27308587784635,24.6395163390429,6.91197440247132e-07,1.911819897298e-06
"KISS1",1.53613378229362,0.959737030897741,32.602862516052,1.13048128624406e-08,4.02013696412559e-08
"KITLG",1.37374315682537,3.14520187429957,55.1628215532492,1.10947576833941e-13,7.52665449777394e-13
"KLC2",1.03171727653802,3.62006245487421,81.358914699547,1.88230716204846e-19,2.59525340809291e-18
"KLC3",2.1941245700793,0.12364964013955,50.4309954050751,1.23429308744634e-12,7.28152446086418e-12
"KLF10",-1.17659232585111,5.90168320278604,84.393140907556,4.05552338833215e-20,6.06526984430625e-19
"KLF11",-1.03787170410124,5.47292248554813,117.910663865593,1.81376051204777e-27,5.98127811683726e-26
"KLF13",1.06755857157469,5.48009831165862,50.6297834481625,1.11539485650279e-12,6.60702591554453e-12
"KLF4",-1.25742905640411,3.48400074231329,45.0544180177955,1.91634430734077e-11,9.80661595523941e-11
"KLHDC7B",1.45194044247562,1.32714904087137,25.8787827194623,3.63543175827748e-07,1.0440417687876e-06
"KLHL15",-1.13970945800491,3.99205424721608,145.169878668472,1.97161177329726e-33,9.91077209792514e-32
"KLHL30",2.52752206511223,-0.457928951326195,37.4766099193142,9.25158291523308e-10,3.79419733325296e-09
"KLHL31",1.8584300260417,0.228080375575932,72.9288972063854,1.34405771947809e-17,1.47969000797599e-16
"KLK4",7.75015173960231,0.619628958330251,18.7601554602909,1.48231882596603e-05,3.42932585412698e-05
"KLKB1",-1.25519186028142,6.77852926163908,54.4261031827361,1.61404571268725e-13,1.06599177840207e-12
"KMO",-1.3976967497523,5.48678876322117,44.2271116187952,2.92403357959934e-11,1.45768712575274e-10
"KNTC1",2.53605488586558,3.45042685642468,150.493884040947,1.35210238629929e-34,7.33123080391566e-33
"KPNA2",1.64896337497575,5.99488744074272,113.362715168162,1.79702501805862e-26,5.44257974611605e-25
"KPNA7",2.84682047144126,0.000626680792130193,64.2134036007701,1.11646613292117e-15,9.7780279529944e-15
"KRBA1",1.12570484122339,1.7823346071753,30.8295486265872,2.8171542312852e-08,9.42763333479331e-08
"KRT12",8.84137349075839,0.385488444795386,28.2550051711015,1.06339305311977e-07,3.27966366212502e-07
"KRT20",7.18169746864114,2.85645379598764,24.767517001848,6.46783133337121e-07,1.79342643580186e-06
"KRT23",1.97215465588188,5.18737711745036,13.4892779658221,0.000239930501515359,0.000467241575253948
"KRT81",2.17507190120907,-0.838046769455998,20.7421496845886,5.25465484662554e-06,1.29131960982173e-05
"KRT86",3.13352659895229,-0.0536863725552276,40.768897353335,1.71338508347456e-10,7.73454189381393e-10
"KRTCAP2",1.31607238567976,7.31950009107909,86.184008315506,1.63948096589308e-20,2.56869761290412e-19
"L3MBTL",1.68136920828026,0.824921124964803,100.461112051364,1.20744510853183e-23,2.69340259417802e-22
"LAD1",1.06280926298163,5.69889726835171,14.5338907924578,0.000137660661979213,0.000276831977145863
"LAGE3",1.04334969724119,4.31204464955833,53.6572321282973,2.38703368349831e-13,1.54617837297562e-12
"LAMA1",2.32435509888597,1.28114438866959,13.1592759375681,0.000286099416020693,0.000549755939173291
"LAMA3",2.525238248412,4.6378103096832,57.4842157791189,3.40702473788016e-14,2.46617485651455e-13
"LAMA4",1.84331889933937,4.68499991110472,121.458469687069,3.03284130885998e-28,1.06828329996024e-26
"LAMA5",1.1132286681926,5.99235780209586,31.3899021199801,2.11075828690441e-08,7.20864536907648e-08
"LAMB3",1.14041090237939,4.43216392382268,17.8452757878202,2.39613402511987e-05,5.38061614420047e-05
"LAMC1",1.78147577496621,7.45272343703172,91.4552230753163,1.14146089479519e-21,2.05789905030511e-20
"LAPTM4B",1.83716700145886,7.11098947525218,64.6541686478647,8.92672400239185e-16,7.88481899832988e-15
"LASS1",4.49397491316391,-0.103158529228098,55.3642871585413,1.00139370048958e-13,6.82862769759192e-13
"LAYN",1.01664483991593,0.561606593349851,30.6426930604616,3.10192568844136e-08,1.02996738971481e-07
"LCAT",-2.58027658529786,5.65502304831966,199.484085302548,2.70655428086788e-45,3.32057511221392e-43
"LCN10",2.10968502686145,-0.620302225170215,16.9615033703907,3.81454828898854e-05,8.31674933429023e-05
"LCN2",4.49189834435563,7.28510886531116,72.7108412707255,1.50107246915139e-17,1.64131617340669e-16
"LDHD",-1.26217062220338,6.47622495884845,60.4353767660618,7.60341203384955e-15,5.99287114267971e-14
"LDLRAD1",4.93098459954919,-0.384260558385906,54.7988198290351,1.33520926316942e-13,8.93658090749131e-13
"LDLR",-1.28763917340586,6.56775443772375,94.0973649201653,3.00378900472035e-22,5.85273935684206e-21
"LEF1",3.49618922864069,2.48832130365659,106.671504709239,5.25427581001017e-25,1.33449387546521e-23
"LEPREL1",-1.31759698891378,2.06612718612885,45.5345081763037,1.49973176582752e-11,7.74861412344216e-11
"LETM2",1.40628288425657,-0.681280049708789,33.1316215138314,8.61265973307335e-09,3.11013906100531e-08
"LGALS14",10.9518600219582,2.24847435362689,19.6089082144325,9.50251088242706e-06,2.25706070623292e-05
"LGALS4",1.17342895038941,7.79754033310871,14.0570430855246,0.000177348410081134,0.000351275541489203
"LGI2",1.66373273328073,0.635940861755618,43.6550431331659,3.91666521704058e-11,1.92013418039609e-10
"LGI3",3.6868645045407,-0.21984269756978,32.0915838987714,1.47073061957969e-08,5.14045562038994e-08
"LGR5",2.36220475111955,3.48658371936004,17.7686776777236,2.4945638998274e-05,5.59123727787602e-05
"LHFPL4",5.05571416037335,-0.311096839459248,25.0124310403615,5.69618770606669e-07,1.59104204940628e-06
"LHX2",-1.63640587278901,0.394905907732287,37.6274892717631,8.56291828863864e-10,3.52976560548467e-09
"LHX3",3.93691125340773,-0.151639752958165,25.2790312547743,4.96072463662127e-07,1.39671479076251e-06
"LIFR",-2.58924727014925,4.43959762802617,261.359873954734,8.67159548883711e-59,5.45820382138673e-56
"LIG1",1.07518004141683,4.27892403879267,85.6340528128556,2.1651459108692e-20,3.3381062142336e-19
"LILRA2",-2.18114376080904,-0.245156595495302,221.944003717189,3.40686631311924e-50,6.41764454952697e-48
"LILRA5",-2.33860575053696,0.354096496234943,193.535536822769,5.37818979075758e-44,5.85413936848101e-42
"LILRB1",-1.25500103594775,1.26576741255911,58.1549083245098,2.42268971786547e-14,1.79128085012964e-13
"LILRB2",-1.0246470834189,2.15872541315387,45.8412664661737,1.28233553129449e-11,6.68504554791154e-11
"LILRB5",-2.07662768128475,2.43977603580603,165.440641173601,7.32915055951574e-38,4.93507500698183e-36
"LIMK1",1.21669849541441,3.59046587165013,52.9692870675237,3.38804805287721e-13,2.14561555824599e-12
"LIMK2",1.00717283686707,4.73406186047506,38.4067990091154,5.74319588535371e-10,2.41979763772601e-09
"LIN28B",10.0237725336442,1.72639207775406,41.8815715242426,9.697228593696e-11,4.52714538377739e-10
"LIN9",1.88129130740891,1.88391400535438,138.768524456803,4.94899712895867e-32,2.28902975833657e-30
"LINGO1",2.40080168509412,2.58451152452202,61.8693287130966,3.67021998973588e-15,3.02046822489722e-14
"LMNB1",1.31862933353729,4.47057087700003,53.2920709989436,2.87464505038287e-13,1.83979824908898e-12
"LMNB2",1.20779817131364,4.44367889587521,64.283176606328,1.0776197574889e-15,9.45497044191927e-15
"LMOD1",1.23516183433336,3.49085528023083,19.2896284786728,1.12314788787483e-05,2.6400084385069e-05
"LMTK3",1.62593869918883,0.860321347766192,17.1161469838315,3.51620906697608e-05,7.71392008828803e-05
"LOC100125556",1.24745443949731,0.94568464564122,62.6758123428905,2.43690129678519e-15,2.05229901533212e-14
"LOC100126784",1.15134848212961,-0.841852945136996,18.0869402570465,2.1104400318421e-05,4.78060402769177e-05
"LOC100128191",1.67471093645354,2.11604281060835,89.0998890453205,3.75372026452512e-21,6.31890793831746e-20
"LOC100130557",1.4176283792807,0.378053634939819,72.3457143190196,1.80614617325438e-17,1.95422856130072e-16
"LOC100131434",1.98777605364725,-0.209659632647312,87.794833000376,7.26083652332945e-21,1.17842074381435e-19
"LOC100131691",1.01781052717232,0.162945460655489,31.8674788066641,1.65057662507919e-08,5.72861104548162e-08
"LOC100133545",2.34055476684663,0.617932176720872,16.449080155833,4.99744243852756e-05,0.000107198065169008
"LOC100133612",1.31322575824095,-0.694653608683444,37.3056964562122,1.0098918903221e-09,4.11836757639242e-09
"LOC100190938",1.25662419517692,0.0126227874414409,20.9501427842386,4.71392694536334e-06,1.16436649698047e-05
"LOC100270804",2.11284643168219,-0.916889574540199,93.4508295909655,4.16418087887846e-22,7.95314598727223e-21
"LOC100272228",1.92108463973185,-0.212484918583901,74.241529510159,6.91207714727918e-18,7.9166250681298e-17
"LOC146336",6.3898043648004,2.09314613520463,31.2480917709659,2.27070574899716e-08,7.70762183545884e-08
"LOC146880",1.01085791544907,2.64706251177954,94.0904278199866,3.01433475640206e-22,5.86539304683234e-21
"LOC147804",1.18709083964619,2.3257333389846,42.4595286691555,7.21600058426294e-11,3.41951032596971e-10
"LOC148709",2.27212569828354,1.38519648835427,52.693077958077,3.89963080210661e-13,2.4513658324836e-12
"LOC149134",1.83912990359655,0.185250237279291,54.2843642798309,1.7347669644466e-13,1.14000096887396e-12
"LOC150197",3.17233767037404,-0.530410898001232,73.3280836579196,1.09794538908874e-17,1.22174906977999e-16
"LOC153684",1.92531720650111,-0.509893370139726,92.1398116728245,8.07641469439709e-22,1.48567033711292e-20
"LOC158572",1.19407634141123,-0.417607672146696,28.5326286518767,9.21327154598858e-08,2.86347213764012e-07
"LOC220930",1.07973952205686,1.36437063024226,67.7061152197219,1.89774034981939e-16,1.8327943325107e-15
"LOC221442",1.40105195659518,0.0996306313415267,32.818341297901,1.01185612531995e-08,3.61873545609113e-08
"LOC222699",2.95812426239908,1.46494527904255,150.531880550491,1.32649198206742e-34,7.21940767834213e-33
"LOC254559",3.34800890036007,0.652962185148031,39.5254021534698,3.23819660553762e-10,1.41330636895894e-09
"LOC255167",-1.24982765513072,5.73130537383676,15.2394240284714,9.47055957230816e-05,0.000195278864731954
"LOC283050",2.05613492144705,-0.138717289721741,67.2488502729469,2.39310323783327e-16,2.28378085524801e-15
"LOC283663",1.10313889688093,-0.593709037815253,28.9817418410884,7.30637086626042e-08,2.29894220888616e-07
"LOC284023",1.16912217296899,0.356610538283766,46.8933647284585,7.49560567496418e-12,3.98948100575208e-11
"LOC284749",3.99156152043224,-0.280586159674379,25.9167658555359,3.5645969877929e-07,1.02471546052974e-06
"LOC285359",1.02736412345768,0.997183933971847,69.4960250768057,7.65686654642417e-17,7.7624969882761e-16
"LOC285830",1.03530480354023,1.33902952518501,32.0762355330504,1.48239595480439e-08,5.17747798255806e-08
"LOC338799",1.70063427159174,2.4292216958948,135.35853065357,2.75622397422672e-31,1.20186308659278e-29
"LOC339535",4.11215597163889,0.167362044335196,25.7896426651271,3.80726066508115e-07,1.0905760318239e-06
"LOC374443",1.07720987656971,0.806394670082554,46.3821622510051,9.72972489754907e-12,5.12580885523355e-11
"LOC375190",1.18150842033812,1.22091480580572,33.7791969855543,6.173550583378e-09,2.27416009657922e-08
"LOC387646",2.88872975579035,-0.108150587738955,96.5725817945658,8.60314507415812e-23,1.78179873016577e-21
"LOC388152",2.00475201457965,2.45900294311086,127.18149338992,1.6953821517743e-29,6.562579521721e-28
"LOC389332",4.32599012146939,1.94592576251669,37.6332446568848,8.53769016070503e-10,3.52036856896971e-09
"LOC400043",1.19172582841021,0.873984056680981,14.5809690785628,0.000134263672861468,0.000270489172281585
"LOC401431",1.597816717268,-0.507172626781008,50.6496839661771,1.10414227549955e-12,6.54304859697379e-12
"LOC440905",5.02999618807352,0.779275393334159,37.827859573834,7.72703698074115e-10,3.20803884055606e-09
"LOC440944",1.44814453823307,2.82390147241306,111.524407670408,4.54179126489703e-26,1.32031148879346e-24
"LOC441666",2.85049272599385,0.0631759239230235,47.804717983705,4.70857568935423e-12,2.57327483030507e-11
"LOC441869",2.36035871573064,2.6868481985537,49.9306888168916,1.59273939324827e-12,9.23061977424146e-12
"LOC541471",2.08144160952292,3.56333121160744,95.3866147256235,1.56609001739576e-22,3.13586240412703e-21
"LOC619207",1.44912766552301,-0.30523134987615,23.7963470239311,1.07085499410951e-06,2.89015058719675e-06
"LOC641298",1.02046537805876,-0.763942920644743,11.4890495901617,0.000700074260282509,0.00127474903896081
"LOC642852",1.53427092697803,1.88895440022822,93.9543528552086,3.22884872426919e-22,6.24920360711833e-21
"LOC650368",1.04854161354746,-0.335280431996177,44.2451748386037,2.89717631997315e-11,1.44529364521886e-10
"LOC654342",1.51180681912507,2.98482410512346,35.8981774852116,2.0790309604127e-09,8.13023533600613e-09
"LOC730101",1.29502146537674,3.98850977045789,28.8901215781335,7.66025888887024e-08,2.40089993362577e-07
"LOC81691",1.70318818649107,2.23533983856828,80.0457584479287,3.65838638827957e-19,4.88583576966082e-18
"LOC84740",8.14256598240939,2.92552344657904,86.288727084224,1.55492372022713e-20,2.44150007567551e-19
"LOC91316",1.82747005524149,2.85257494891462,102.538062390846,4.23158760520055e-24,9.84898613512675e-23
"LOC92659",2.86163827398819,1.05303319525209,119.675418183681,7.45065812948695e-28,2.53795712330783e-26
"LOXL1",1.57293204607356,2.84000079469916,22.3724480789019,2.24572675443139e-06,5.79319070276252e-06
"LOXL2",1.69920676096964,3.39475712702693,101.732380121968,6.35529857500234e-24,1.45348590000488e-22
"LOXL4",1.13945110945897,4.38628021691367,12.3846907598211,0.000432868321275254,0.000812582298638725
"LOX",2.02746730845331,2.98639571418119,53.8943877885889,2.11561143148671e-13,1.37838463967746e-12
