V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
8110,4783,131965,10174,145873,10067,144455,161742,1870,1869,1191,10979,0.9859,0,0,0,0,0.000395295161397897
81493,7020,10221,10196,10057,10092,10130,10059,1020,10128,10016,10139,0.9867,0,0,0,0,0.000408637364368004
815,1869,1870,1875,144455,10052,10085,10092,10253,1029,10309,10051,1003,10227,10124,0.999,0,0.000511425423129376
81539,1869,10052,1029,10092,10085,10253,0.9994,0,0,0,0,0,0,0,0,0,0.000282756295478242
81543,4609,10067,10061,10055,10036,10221,10128,1020,10038,10197,10111,0.9913,0,0,0,0,0.000500541199534627
81569,4609,10067,10061,10055,10197,10221,100132464,10036,0.9906,0,0,0,0,0,0,0,0.000343499886907181
81578,21,10257,10057,116236,176,5452,1488,5460,4609,5885,0.9936,0,0,0,0,0,0.00032486889579613
816,1869,1870,1875,144455,1958,1012,10052,10085,0.9993,0,0,0,0,0,0,0,0.000333214113831033
81610,2353,7020,10164,10057,10165,10092,10121,10139,10163,10016,10120,0.9927,0,0,0,0,0.000328819922764246
81615,9625,116236,84320,2182,4185,6257,144455,5452,5460,1870,3172,1869,2186,1958,0.9933,0,0.000506996950396808
81621,7020,10221,10057,10196,10092,10130,10059,1020,10016,10090,0.9889,0,0,0,0,0,0.000345144908542891
81624,2308,143941,10733,114907,1499,1031,1369,10112,140609,1030,114879,0.9931,0,0,0,0,0.000305787871026554
81629,467,2099,10486,10411,1062,1020,10293,10621,10401,10555,1022,10121,0.9918,0,0,0,0.000426418348759054
81693,2353,4609,10164,10067,10112,10061,10055,0.9906,0,0,0,0,0,0,0,0,0.000294683672517768
81706,1050,1958,1012,10092,10130,10097,10062,1009,0.9958,0,0,0,0,0,0,0,0.000324017845397952
81786,21,4363,10257,10057,116236,5452,4609,7391,5460,11128,0.9906,0,0,0,0,0,0.000351375870402752
81831,4609,10061,10067,10055,10197,10036,10213,10038,0.9914,0,0,0,0,0,0,0,0.000300157786956834
8187,4609,10067,10061,10055,10197,10221,100132464,0.9889,0,0,0,0,0,0,0,0,0.000299367776311289
81930,1958,3725,1012,10164,10092,10044,10131,10062,10107,10163,10128,0.9949,0,0,0,0,0.000469760718124544
81931,10057,30,10449,414149,47,7391,2625,6257,6778,6872,0.9934,0,0,0,0,0,0.000290052106519248
8208,1050,10036,1649,1958,1012,1009,10044,10062,10221,10156,0.9968,0,0,0,0,0,0.000468094903750975
821,1869,4609,10052,10092,10067,10061,10124,10055,10085,10127,10158,10056,0.998,0,0,0,0.000438752628692085
8218,9869,197257,114897,1259,1312,23309,2176,10915,153684,10587,0.9915,0,0,0,0,0,0.000270404041309216
822,53335,1879,3725,7020,10164,10038,10092,10057,10139,10130,10165,10059,0.989,0,0,0,0.000385390291167737
8270,1879,1958,4609,1012,10061,10067,10055,10111,0.9955,0,0,0,0,0,0,0,0.00033993906192318
8277,23462,4609,10067,10055,10061,10036,10221,10197,10171,100132464,0.9882,0,0,0,0,0,0.000397985276492501
8309,367,6258,1012,10401,1071,11140,1581,0.9982,0,0,0,0,0,0,0,0,0.000221912101319915
8313,51176,8463,332,4684,1959,5452,1488,0.9925,0,0,0,0,0,0,0,0,0.000253375291430321
8318,1869,1870,8061,2353,4171,10052,10164,10216,10085,10092,10211,10051,0.9956,0,0,0,0.000487937675928809
8323,10057,47,6296,130399,11093,5971,2551,10664,23462,7026,5452,6925,0.9981,0,0,0,0.000418828552970624
8326,1869,1870,1875,144455,1958,1012,10052,10085,0.9983,0,0,0,0,0,0,0,0.000340763844820197
8338,1869,2648,7020,10052,10085,10051,10059,10121,10092,0.9975,0,0,0,0,0,0,0.000315612073327966
83394,1958,1960,4609,1012,10055,10128,10062,10097,10061,10096,10067,100289635,0.9969,0,0,0,0.000471948352660533
8341,1869,2353,3725,4609,10052,10061,10092,10085,10067,100132464,10051,10062,10055,0.9955,0,0,0.000550109426502023
83449,3725,10332,10164,10402,10221,10131,10216,1019,10615,10128,0.9939,0,0,0,0,0,0.000456393800545054
83461,1869,1870,2099,2353,10052,10164,10085,1018,1003,10158,10019,10051,10057,10124,0.9971,0,0.00055684935965369
83463,1869,1870,1875,144455,7020,10052,10085,10103,10057,0.9977,0,0,0,0,0,0,0.000329815812454039
83481,4609,7020,10061,10067,10092,10055,10057,100132464,10016,10036,10056,10059,0.9923,0,0,0,0.000385016600729381
83483,10057,116236,36,176,47,5452,1488,0.9977,0,0,0,0,0,0,0,0,0.000200980008022188
83540,467,10293,112476,10131,10681,1062,10621,10961,10128,11000,11243,0.9911,0,0,0,0,0.000521539892130264
83543,467,1869,1870,1875,144455,10085,10052,10092,10253,10236,1021,10257,10124,10155,10051,0.9987,0.000645067178448524
83643,7020,10057,10221,10092,10196,10130,10016,10059,10165,10128,0.9968,0,0,0,0,0,0.000351924075371353
83714,367,60468,1012,1071,1588,11199,11140,10106,10401,11188,10765,10164,1153,0.9977,0,0,0.000493705667833962
83854,1879,2099,10103,10121,0.9961,0,0,0,0,0,0,0,0,0,0,0,0.000184763458089602
83856,1960,10540,10894,1031,11004,10535,11273,10262,11060,11316,10782,0.9932,0,0,0,0,0.000395349733721603
83871,60468,1958,2353,3725,4609,1012,10061,10067,10092,10112,10055,100132464,10036,10016,100289635,0.9935,0.000605500735849031
83875,2625,143941,10174,10164,10253,10402,0.9929,0,0,0,0,0,0,0,0,0,0.00022885129261575
83876,23764,4609,10061,10067,100132464,1020,10055,10197,10056,10038,10036,0.9927,0,0,0,0,0.000425948540457878
83879,1869,1870,1875,144455,7020,10052,10085,10092,10051,0.9974,0,0,0,0,0,0,0.000340716618700707
83940,21,340273,89845,4363,10257,1869,5087,0.9949,0,0,0,0,0,0,0,0,0.000205473729670801
8395,1960,10540,10894,11004,10535,10262,1031,11335,11060,11273,0.9907,0,0,0,0,0,0.00040638303832404
8398,4602,4609,10061,10067,10055,10197,100132464,10051,10036,10171,1020,10096,0.9875,0,0,0,0.000467219412873463
83983,1960,10540,10894,10782,10262,11335,11004,11273,114787,11060,0.9923,0,0,0,0,0,0.000347151822651917
83990,1869,4609,10052,10092,10061,10067,10055,10085,10051,100132464,0.9977,0,0,0,0,0,0.000373489137200805
83998,9625,18,89845,10057,10449,2625,6688,0.9854,0,0,0,0,0,0,0,0,0.000231112826416892
84002,18,21,340273,10257,10057,6688,5087,1869,2099,3172,4609,6775,2625,3662,7391,0.9829,0.000547619597184602
84033,340273,72,97,8745,9509,2099,3297,5090,988,5451,5087,1523,4205,0.991,0,0,0.000288490340519515
8404,467,1284,1869,1958,1959,1012,10052,10016,0.9965,0,0,0,0,0,0,0,0.000356416907788932
84057,1958,3725,1012,10164,10092,10097,10107,0.9931,0,0,0,0,0,0,0,0,0.000335366397109859
8406,18,10057,116236,30,10449,5452,6257,6688,6938,5460,10538,4149,6773,0.993,0,0,0.000412937009006248
84063,1050,1649,2099,4609,1012,10061,10067,10113,10038,10036,10156,10057,100132464,10131,0.9961,0,0.000511605975321126
84069,4609,7020,10067,10061,10055,10092,10057,10059,10036,0.9918,0,0,0,0,0,0,0.00034088536457829
8407,1869,2353,3725,4609,7020,10052,10067,10061,10057,10092,10085,10038,100289635,100132464,0.9955,0,0.00057200857700029
84074,2625,143941,10164,10293,0.9914,0,0,0,0,0,0,0,0,0,0,0,0.000173424826320577
84079,1869,7020,10052,10016,10051,10085,10092,0.9978,0,0,0,0,0,0,0,0,0.000284070203083932
84102,2353,3725,4783,10332,10164,0.9935,0,0,0,0,0,0,0,0,0,0,0.000310538519039316
84106,1958,1012,10249,10092,10097,10243,10210,10062,1019,10094,10013,0.9947,0,0,0,0,0.000405845848276629
84107,467,1869,1870,1875,144455,10052,10092,10253,10085,10131,1003,10124,10196,10236,0.9977,0,0.000580839696955054
84129,10057,6296,174,10551,4329,6688,2625,1879,0.9872,0,0,0,0,0,0,0,0.000295302251339463
84134,4609,10055,10061,10062,1019,1021,10096,10128,10067,100132464,0.9945,0,0,0,0,0,0.00044553398202571
84144,1958,4609,1012,10067,10061,10055,10128,100289635,10036,10038,10092,0.9952,0,0,0,0,0.000459292552066733
84152,4609,10067,10061,10055,10197,10221,100132464,10036,0.9891,0,0,0,0,0,0,0,0.000342877307323249
84171,2099,7020,9319,1020,10221,10062,10139,10057,10092,1021,10121,10124,0.993,0,0,0,0.000525540206876043
84187,53335,6662,144455,10783,1284,11243,143279,124637,10552,11043,10610,0.9935,0,0,0,0,0.000456069689588874
8420,53335,8061,2353,3725,4609,10164,10061,10067,100132464,10112,10055,10096,10163,10155,10062,0.9917,0.000543525699975819
8424,21,340273,10257,10057,116236,4609,5452,1958,1869,5460,0.9915,0,0,0,0,0,0.000387706599355147
84251,60468,3725,5993,6662,10332,10164,10216,1020,10221,10134,10124,10251,10300,10384,0.9919,0,0.000573911324035191
84258,2099,4609,7020,10061,10067,10092,10131,10038,10124,10121,10057,10055,10128,0.992,0,0,0.000513651643751045
84264,18,21,89845,4363,10257,1869,4149,7025,7391,0.9913,0,0,0,0,0,0,0.000295924799841011
84296,51166,21,10257,10057,116236,5452,5460,0.9947,0,0,0,0,0,0,0,0,0.000218515306423397
8431,367,60468,1581,1958,2099,1012,10164,10062,10130,10057,10107,0.9942,0,0,0,0,0.00044496074415212
84316,4363,36,8754,112,130,7391,4800,2353,4802,4609,10664,0.9898,0,0,0,0,0.000422627788160612
84318,89845,11093,134637,130,79841,7025,6925,6872,51548,2551,2033,5451,2310,0.9977,0,0,0.000446309982818386
84320,1869,1870,1875,144455,1958,1012,10052,10085,0.9986,0,0,0,0,0,0,0,0.000333900093033758
84332,18,4329,226,283373,333,6943,1870,144455,3662,7391,405,7025,322,1869,3727,0.9928,0.000520255264550237
8435,1958,2354,8061,2353,23462,1012,10164,10092,10112,10163,10016,10062,0.9947,0,0,0,0.000484094505351483
8437,467,10293,1062,10841,10621,10471,112476,11243,11124,10131,11234,0.9851,0,0,0,0,0.000517131451517305
8438,1869,4609,5888,10052,10061,10067,10092,10085,10131,10051,10055,10124,10158,0.9983,0,0,0.000511242338604397
84419,21,10257,10057,116236,176,5452,1488,5885,0.9929,0,0,0,0,0,0,0,0.000240492262213517
8443,1958,4609,1012,10061,10055,10058,10067,10036,0.9959,0,0,0,0,0,0,0,0.00034474763375231
84432,2625,143941,10293,10164,10174,10402,0.9917,0,0,0,0,0,0,0,0,0,0.000194535183905154
84440,21,10257,10057,116236,36,5452,5460,140690,7391,0.9942,0,0,0,0,0,0,0.000268440310412115
84446,1960,7020,10057,10221,10092,10196,10130,10165,0.9891,0,0,0,0,0,0,0,0.00031084149531063
84448,1958,1012,10249,10036,10130,10253,10092,0.9957,0,0,0,0,0,0,0,0,0.00029639057598708
84457,1869,1870,1875,144455,10052,10085,10092,10253,10227,0.9993,0,0,0,0,0,0,0.000335952216506888
845,340273,10060,10965,2182,23305,1958,6257,196,2908,405,4800,4205,5087,1523,6256,0.9899,0.000465842257220614
84501,1869,1960,7020,10052,10057,10085,10092,10051,0.9947,0,0,0,0,0,0,0,0.000314468254140637
84515,1958,4173,4175,4176,4609,1012,10061,10092,0.9967,0,0,0,0,0,0,0,0.000388066327412624
84518,53335,1879,1958,1012,10038,10128,10171,10138,10036,10092,0.995,0,0,0,0,0,0.000396608254746318
84525,21,10257,10057,116236,84448,5452,4609,5460,1869,7391,0.9903,0,0,0,0,0,0.000355852301465608
84529,4609,10067,10055,10197,10061,10096,10213,100132464,0.9906,0,0,0,0,0,0,0,0.000266152423579683
84542,1958,1012,10249,10253,10062,10016,1021,10043,10044,10092,10013,0.9965,0,0,0,0,0.00039505828488745
84547,9625,18,89845,10057,116236,5452,3172,5460,0.9943,0,0,0,0,0,0,0,0.000196029530763735
8458,24137,4605,4602,4609,10460,10061,10067,10124,10197,100132464,10131,10055,10056,10107,10127,0.9875,0.000522651314977359
84619,51166,89845,30,10449,33,1869,6688,6778,7025,4149,6257,3172,5885,6772,0.9943,0,0.00047552985868536
8462,1869,1958,4609,7020,10052,10067,10085,10061,10092,10013,0.9961,0,0,0,0,0,0.000434039215916989
84624,21,10257,10057,116236,30,5452,6257,0.9934,0,0,0,0,0,0,0,0,0.000254021282704174
84626,3725,9869,10332,10164,10402,10411,10131,10216,10221,1020,10300,10371,0.9956,0,0,0,0.000468831340499772
8463,8313,332,894,1958,2736,1012,10249,10253,1020,0.997,0,0,0,0,0,0,0.000353838634554797
8464,1869,1958,1960,4609,1012,10052,10085,10061,10092,10067,0.9974,0,0,0,0,0,0.000433771234977218
84645,21,89845,4363,10257,10057,7391,7025,1869,6778,4609,7157,0.9902,0,0,0,0,0.000464918321798506
84676,2353,3725,10332,10164,10112,10402,10221,10036,10216,1019,10131,0.9929,0,0,0,0,0.000491367179401112
84677,23764,5993,11112,10283,11274,10765,10384,10980,10124,0.992,0,0,0,0,0,0,0.000336604643214061
84700,21,4363,10257,30,36,6257,7391,6688,1050,1869,7157,4149,6667,10009,0.9898,0,0.000618984571983521
84701,1879,10171,10128,10313,10521,10038,10133,10487,0.9941,0,0,0,0,0,0,0,0.000353383345821346
84707,21,4363,10257,84448,30,7391,6257,1869,7157,0.9891,0,0,0,0,0,0,0.000374379744131729
84722,21,10257,10057,116236,176,1958,5452,7391,5460,4800,5885,1488,1869,140690,0.9917,0,0.000457906280430311
84725,7020,10057,10221,10092,10059,10130,10196,10181,10016,10128,10079,0.9899,0,0,0,0,0.000352075141496979
84727,1879,7020,10196,10057,10092,10130,10059,10128,10038,10171,10079,10103,0.9916,0,0,0,0.00038102063848347
84733,1958,1959,1960,7020,1012,10057,10092,10044,10097,10130,10059,0.9937,0,0,0,0,0.000375293884937523
84734,21,4363,10257,30,10449,1869,7391,6257,10664,0.9891,0,0,0,0,0,0,0.000321527817179019
84747,18,21,36,134526,2182,6257,7391,1958,0.9889,0,0,0,0,0,0,0,0.000235585527205418
84771,9869,114897,1312,10915,1259,127602,10587,128977,0.987,0,0,0,0,0,0,0,0.000247936792900922
84775,7020,10092,10221,10057,10196,10130,10059,10016,1020,0.9885,0,0,0,0,0,0,0.00033744048781365
84779,133,226,284,285,9915,1869,144455,2099,1870,4800,2625,2353,2114,1523,1875,0.9906,0.000648852570117029
84798,1869,4609,10052,10061,10092,10067,10085,10051,10131,0.9974,0,0,0,0,0,0,0.000374590224389513
84812,340273,4363,10257,10060,10965,1869,4609,5087,6778,6775,4800,7157,405,4149,0.9839,0,0.000490138551383067
8482,4609,10067,10055,10061,10197,10213,10036,10221,10056,100132464,10128,0.9906,0,0,0,0,0.000439784456309882
84823,4609,10067,10061,10055,1020,10221,10056,10038,10197,10213,0.9891,0,0,0,0,0,0.000391239916020105
84824,340273,10060,10965,2182,23305,6257,1958,5087,4800,196,405,2908,4205,1523,6935,0.9859,0.000458653119410911
8483,2099,10401,10763,10486,10057,10555,10411,1020,10749,10121,0.9963,0,0,0,0,0,0.000355828317504511
84865,51166,9625,18,21,89845,4149,3172,6925,0.9962,0,0,0,0,0,0,0,0.000254835430244716
84866,340273,10057,116236,10449,36,5452,6688,4609,1958,5460,0.9898,0,0,0,0,0,0.000361327363470672
84870,340273,10060,116236,10965,55,5452,405,1958,0.9912,0,0,0,0,0,0,0,0.000237861077846143
84879,21,340273,4363,10257,30,7391,6257,1869,7157,0.987,0,0,0,0,0,0,0.000364469114849011
84886,1959,1960,4609,10067,10061,10055,1019,10036,10128,10038,100289635,10180,10197,0.9915,0,0,0.000523367557602199
84894,1869,4609,10052,10061,10092,10067,10085,10055,10124,0.9988,0,0,0,0,0,0,0.000389370578255947
84905,1869,1958,7020,1012,10052,10085,0.9975,0,0,0,0,0,0,0,0,0,0.000282738730236893
84911,340273,10060,10965,2182,23305,1958,6257,5087,1523,10155,6935,405,196,0.9865,0,0,0.000348438587751259
84913,60468,10164,10221,148,10922,1958,10134,161142,11346,1896,1191,0.9914,0,0,0,0,0.000449322851823088
84933,1050,1012,1071,10449,0.9965,0,0,0,0,0,0,0,0,0,0,0,0.000149081547967121
84944,4609,10067,10061,10055,10197,10221,100132464,10213,10036,10056,0.9899,0,0,0,0,0,0.000374350848325694
84948,4609,10067,10061,10197,100132464,10131,10055,0.9924,0,0,0,0,0,0,0,0,0.000267029770298409
84955,2099,10401,10411,10486,1020,10057,10307,111,10555,10763,11331,0.9949,0,0,0,0,0.000359546797703243
84973,4609,10061,10197,10067,10055,10213,100132464,10221,10096,10036,0.9905,0,0,0,0,0,0.000374938244026227
8506,5460,7020,10196,10221,10130,10057,1020,10092,10139,10128,10016,10059,0.9903,0,0,0,0.000428110113689356
85236,2353,4609,5460,10164,10067,10061,10055,10112,100132464,0.9917,0,0,0,0,0,0,0.000329438697700755
8529,11174,130,174,226,203286,2353,3727,144455,1869,4609,1958,1870,5460,5452,0.9867,0,0.000650417649297607
85302,4609,10067,10055,100132464,10213,10061,0.9917,0,0,0,0,0,0,0,0,0,0.000226343649372849
85315,1958,7020,1012,10057,10092,10036,10139,10130,10059,0.9945,0,0,0,0,0,0,0.000316332908403745
8534,7020,10221,10196,10092,10057,10130,1020,10016,10059,0.9876,0,0,0,0,0,0,0.000336988631177326
8537,53335,1879,1958,4609,1012,10061,10067,10055,10092,10038,10128,10036,10062,0.9966,0,0,0.00051926211673815
85407,1958,51176,4609,4824,8463,1012,10061,10067,10038,10092,0.9968,0,0,0,0,0,0.000403948029159307
85416,1050,4609,1012,10061,10067,10055,0.9969,0,0,0,0,0,0,0,0,0,0.00026026535692759
85445,4602,1063,1033,11169,144455,10051,116236,10213,142,1191,116461,0.9838,0,0,0,0,0.000349762339659896
85455,1958,1012,10249,10092,10243,10253,10130,10036,1019,0.9955,0,0,0,0,0,0,0.000389503567258764
85462,340273,10965,72,130399,97,405,2099,5090,4800,1523,4087,5087,5451,6667,0.989,0,0.000460354046000697
8547,5460,11178,1009,120,154796,11174,10513,0.9939,0,0,0,0,0,0,0,0,0.000242601119314377
85480,10257,10449,32,176,11093,6925,6772,2551,6945,6778,0.9977,0,0,0,0,0,0.000324660544842192
8549,467,1958,8061,2353,3725,1012,10164,10092,10112,10130,10036,10062,10013,10054,0.9939,0,0.000611967876812116
8557,18,21,340273,36,134526,5087,4609,4149,7391,3172,1523,2908,10009,0.9879,0,0,0.000388248781312977
8564,21,89845,4363,10257,10057,7391,7025,0.9931,0,0,0,0,0,0,0,0,0.000217909793692385
8577,10057,116236,36,176,47,5452,7391,0.9957,0,0,0,0,0,0,0,0,0.000176553124616867
8600,90993,1958,1012,10249,10253,10092,10036,0.9955,0,0,0,0,0,0,0,0,0.000294344086681213
8605,21,30,36,84320,6296,6257,2186,3172,144455,5885,23462,4211,6256,0.9926,0,0,0.000435817526457768
8608,1869,1870,10052,10253,1029,1018,10051,10196,10085,0.9985,0,0,0,0,0,0,0.000377954134707036
8614,1050,3725,4609,7020,1012,10061,10067,10057,10092,10055,10038,0.9963,0,0,0,0,0.000466354278891164
8618,1869,1870,1875,144455,2308,10052,10085,10092,1029,10253,1017,10296,10257,10124,10051,0.9988,0.000594975936789004
8626,1879,2353,2625,3725,8022,10164,10112,10057,10174,0.99,0,0,0,0,0,0,0.000408302328357277
863,9139,1879,1958,1960,4602,1012,10156,10062,100131187,10038,10107,100289635,1020,0.9945,0,0,0.00052456460384178
8631,1879,4609,10067,10061,10055,10038,1020,10084,10036,0.9971,0,0,0,0,0,0,0.00036306833828844
8632,9509,258,84913,440603,114905,60468,4783,7391,988,6925,1385,0.9934,0,0,0,0,0.000292768165594293
8638,10257,10449,8751,9510,147,5885,1523,4609,4282,9319,1869,6688,6773,10664,2186,0.9914,0.000589698317568662
8644,1958,23462,4609,1012,10061,10092,10067,10131,10055,10062,10097,10013,0.9966,0,0,0,0.000436928356535411
8671,60468,1050,1958,1960,2354,1012,10164,10062,10163,10130,10197,10013,0.9942,0,0,0,0.00045339126825718
8676,1869,10052,10092,10085,10253,10051,1029,0.9987,0,0,0,0,0,0,0,0,0.000311282844052289
8682,7020,1020,10221,10196,10139,10130,0.9886,0,0,0,0,0,0,0,0,0,0.000276714923008151
8685,2182,11174,150209,51421,284,4824,1869,5460,22809,6257,3172,0.9953,0,0,0,0,0.000388763771840685
869,1869,1870,10052,10092,10085,1029,10253,0.9983,0,0,0,0,0,0,0,0,0.000330915226839501
8690,1958,4783,7020,1012,10067,10092,10062,10057,0.9954,0,0,0,0,0,0,0,0.000350050621865209
8706,8313,57091,2491,1301,5476,1879,7391,4800,1499,3170,51176,0.9933,0,0,0,0,0.000331018673823513
8707,53335,3725,4609,10164,10067,10061,10055,0.9882,0,0,0,0,0,0,0,0,0.00032139177617955
871,1958,51621,1012,1020,10249,10092,10016,10201,10253,1019,10013,10036,0.9953,0,0,0,0.000495357707157292
8712,23462,4602,11169,1063,1033,10535,10051,10841,10128,0.9782,0,0,0,0,0,0,0.000341556539982267
8718,21,340273,30,36,84320,6257,6721,4149,1870,144455,2186,10009,0.9927,0,0,0,0.000387469894102985
8733,1869,1870,1875,144455,4609,10052,10085,10061,1003,10092,10124,100132464,10062,10131,10111,0.9976,0.0005607377886063
874,7020,10196,10221,10057,10092,10130,10059,10128,10016,1021,0.991,0,0,0,0,0,0.000390165934562649
8744,1879,5993,10038,10384,0.9954,0,0,0,0,0,0,0,0,0,0,0,0.000161552708770224
8745,2099,10486,10401,10411,1020,0.9912,0,0,0,0,0,0,0,0,0,0,0.000238048917607299
8751,1869,9319,10052,1029,10085,10253,10051,10309,0.9995,0,0,0,0,0,0,0,0.000342849185179393
8754,2353,3725,7020,10164,10057,10112,10092,10139,10036,10121,10131,10130,10165,0.9909,0,0,0.000464064630766198
8784,1879,3725,10332,10164,10221,10128,10038,10402,10171,1019,10131,0.9939,0,0,0,0,0.000504921054012799
8785,1050,1012,1033,1071,0.9975,0,0,0,0,0,0,0,0,0,0,0,0.000148375457337298
8788,1958,1959,1960,23462,23764,1012,10062,10092,10236,0.9952,0,0,0,0,0,0,0.000406849648704244
88,1958,4609,8856,1012,10061,10067,10128,10038,10107,10131,10055,100132464,0.9946,0,0,0,0.000428243027817595
8809,53335,1869,1879,1958,2353,10085,1012,1003,10051,10062,10107,10038,10052,10092,0.9987,0,0.000450913928771797
8821,53335,10171,10552,158471,152926,1844,1534,1828,1316,10783,151313,0.9858,0,0,0,0,0.000440811979844756
8835,1869,1958,1959,1960,2099,1012,10052,10085,0.997,0,0,0,0,0,0,0,0.000388529856614176
8836,21,10257,10057,116236,176,5452,4609,0.9917,0,0,0,0,0,0,0,0,0.0002666201794285
8851,1869,1870,1875,144455,4609,10052,10061,10085,10092,0.9978,0,0,0,0,0,0,0.000380553974899445
8853,1869,2354,8061,2353,3726,10052,10164,10092,10196,10210,10216,10163,10051,10085,10112,0.9941,0.000587983210934474
8856,88,6258,6714,2099,1879,1869,30,1376,2114,2308,1958,1581,23054,0.9902,0,0,0.000477270022858109
8857,1879,10038,10171,10128,10313,100289635,10169,10512,10133,10227,10521,0.9915,0,0,0,0,0.000403581411771746
8858,21,89845,4363,10257,30,7391,7025,1869,6688,6257,6778,7157,6772,0.991,0,0,0.000543468758132888
8862,340273,10057,10060,116236,84448,5452,5460,405,0.9937,0,0,0,0,0,0,0,0.000192640040494731
8875,21,10257,10057,116236,30,5452,6257,0.9913,0,0,0,0,0,0,0,0,0.000255228367076558
8877,60468,1869,1870,1875,144455,10052,10164,10085,10134,10092,10253,0.9962,0,0,0,0,0.000417102906584669
8878,60468,1869,1958,2308,3725,1012,10052,10085,10131,10051,10062,0.9976,0,0,0,0,0.000503203542687902
